command,dn,member
insert,"CN=Fiche_evol_MOE,OU=Pacifica,OU=Distribution,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.teamsdosippppp,OU=S11,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=ORG_DSA_SORE,OU=Bureautique,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=helena.hippolyte,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=ORG_DSA_SORE,OU=Bureautique,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=jerome.borel,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.strategieeeeeee,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=bertrand.griffoin,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=denise.jackson,OU=S80,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=carine.xxx,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=julie.sauvage,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=balll.volley,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=erik.robertson,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.mdpcharr,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.newmdp,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=issacar.laforet,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.strategiiieeeee,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=valerie.poisson,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=yyy.xxx,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=dalal.jkou,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=zoubab.masqueeee,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=arnaud.kerhousse,OU=S05,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.teamsdosipppppp,OU=S11,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=momo.sam,OU=S03,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=matthieu.hamon,OU=S05,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=boukhalfa.achoui,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=veronique.test,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.stratetegigigog,OU=R01,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.stratotitutyttt,OU=R01,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=truc.machin,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.tratetetititutu,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.stratetetetotog,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=abdullah.elali,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.zou,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=gael.querville,OU=T01,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=alain.terieure,OU=S13,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=georges.berto,OU=S80,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=luna.mabelle,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.teamssdouze,OU=S12,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=marie.carel,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.strategieeeeee,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.stratatetyuuuuu,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=marion.solomak,OU=S80,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=stephanie.cotereau,OU=T01,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=kahina.belabdi,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=thierry.degrincourt,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.stroaaaaaaaaaaa,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=helena.hippolyte,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.strategieeeee,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.toto,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.strategiiiieeee,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.stratatataaaaaa,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=marina.toto,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=marc.tata,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=chocolat.truffe,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=trucc.machin,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=karen.gufflet,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=truc.macin,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=kufu.kemet,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=titi.titof,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=liliane.raux,OU=T01,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=clemence.david,OU=S05,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.strategiieeeeee,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.strateggieeeeee,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=lilian.laporte,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.strategieeee,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=soizic.cosnier,OU=S05,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=zoubab.masqueee,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.strategieee,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.strategiee,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=jerome.borel,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=marie.acker,OU=S11,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=taleb.beroum,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=alissia.bacilieri,OU=S09,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.straaaaaaaaaaaa,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=marie.corrihons,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=alicia.jackson,OU=S80,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=mohamed.sakho,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=leo.sam,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=zoubab.masquetest,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.stratatototoooo,OU=R01,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=karine.antonio,OU=T01,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=seqens.naaha,OU=R01,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=zoubab.masquee,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=david.lherbier,OU=S07,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=sophie.carel,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=celine.cygan1,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=nadege.grillon,OU=S07,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=petitoz.amande,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=smiley.patchouli,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=gerome.garofalo,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=maestro.strom,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=francoise.bonhomme,OU=S05,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=michelle.platini,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=laura.azizi,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.mdpchar,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=test.teamsdosippppp,OU=S11,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=G_USR_Commun_UtilisateursW7,OU=Windows7,OU=Groupes Globaux,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=adrien.toto,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=D_G_PDA_SIEGE,OU=Pacifica,OU=Distribution,OU=Groupes,DC=ca-pacificadev,DC=fr","CN=alain.terieure,OU=S13,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=svp.systeme-exploitation,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr","CN=test.strategieeeeeee,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=svp.systeme-exploitation,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr","CN=test.newmdp,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=svp.systeme-exploitation,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr","CN=test.strategiiieeeee,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=svp.systeme-exploitation,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr","CN=zoubab.masqueeee,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=svp.systeme-exploitation,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr","CN=test.teamsdosipppppp,OU=S11,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=svp.systeme-exploitation,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr","CN=test.stratetegigigog,OU=R01,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=svp.systeme-exploitation,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr","CN=test.stratotitutyttt,OU=R01,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=svp.systeme-exploitation,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr","CN=test.tratetetititutu,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=svp.systeme-exploitation,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr","CN=test.teamsdosippp,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=svp.systeme-exploitation,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr","CN=test.stratetetetotog,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=svp.systeme-exploitation,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr","CN=test.teamsdosipp,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=svp.systeme-exploitation,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr","CN=test.zou,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=svp.systeme-exploitation,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr","CN=test.teamssdouze,OU=S12,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=svp.systeme-exploitation,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr","CN=test.strategieeeeee,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=svp.systeme-exploitation,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr","CN=test.teamdosipppp,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=svp.systeme-exploitation,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr","CN=test.stratatetyuuuuu,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=svp.systeme-exploitation,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr","CN=test.stroaaaaaaaaaaa,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=svp.systeme-exploitation,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr","CN=test.strategieeeee,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=svp.systeme-exploitation,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr","CN=test.toto,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=svp.systeme-exploitation,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr","CN=test.strategiiiieeee,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=svp.systeme-exploitation,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr","CN=test.stratatataaaaaa,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
insert,"CN=svp.systeme-exploitation,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr","CN=test.strattaatatatat,OU=Pacifica,OU=Utilisateurs,DC=ca-pacificadev,DC=fr"
